# Zeit / s, Strecke / m
536.45365,66.67252
536.51365,66.98974
536.57366,67.30529
536.63366,67.62515
536.69367,67.94459
536.75368,68.26009
536.81368,68.57708
536.87369,68.89619
536.93369,69.21344
536.99370,69.53080
537.05371,69.84905
537.11371,70.16579
537.17372,70.48367
537.23372,70.80163
537.29373,71.11742
537.35374,71.43415
537.41374,71.75092
537.47375,72.06848
537.53375,72.38522
537.59376,72.70292
537.65377,73.01922
537.71377,73.33628
537.77378,73.65286
537.83378,73.97142
537.89379,74.28813
537.95380,74.60216
538.01380,74.91648
538.07381,75.23172
538.13381,75.54773
538.19382,75.86415
538.25383,76.17888
538.31383,76.49602
538.37384,76.81386
538.43384,77.12981
538.49385,77.44575
538.55386,77.76048
538.61386,78.07697
538.67387,78.39257
538.73387,78.70989
538.79388,79.02355
538.85389,79.33761
538.91389,79.65329
538.97390,79.97014
539.03390,80.28660
539.09391,80.60319
539.15392,80.92033
539.21392,81.23705
539.27393,81.55154
539.33393,81.86628
539.39394,82.18094
539.45395,82.49361
539.51395,82.80919
539.57396,83.12471
539.63396,83.44081
539.69397,83.75684
539.75398,84.07116
539.81398,84.38415
539.87399,84.69789
539.93399,85.01428
539.99400,85.32882
540.05401,85.64329
540.11401,85.95871
540.17402,86.27286
540.23402,86.58801
540.29403,86.90404
540.35404,87.21970
540.41404,87.53319
540.47405,87.84937
540.53405,88.16462
540.59406,88.47921
540.65407,88.79246
540.71407,89.10666
540.77408,89.42026
540.83408,89.73282
540.89409,90.04732
540.95410,90.36110
541.01410,90.67412
541.07411,90.98945
541.13411,91.30520
541.19412,91.61959
541.25413,91.93309
541.31413,92.24827
541.37414,92.56140
541.43414,92.87721
541.49415,93.19265
541.55416,93.50701
541.61416,93.82063
541.67417,94.13438
541.73417,94.44635
541.79418,94.76016
541.85419,95.07229
541.91419,95.38586
541.97420,95.69983
542.03420,96.01366
542.09421,96.32493
542.15422,96.63976
542.21422,96.95295
542.27423,97.26600
542.33423,97.58121
542.39424,97.89512
542.45425,98.20963
542.51425,98.52309
542.57426,98.83668
542.63426,99.15012
542.69427,99.46322
542.75428,99.77631
542.81428,100.08951
542.87429,100.40106
542.93429,100.71332
542.99430,101.02773
543.05431,101.33995
543.11431,101.65218
543.17432,101.96672
543.23432,102.28001
543.29433,102.59057
543.35434,102.90313
543.41434,103.21646
543.47435,103.52817
543.53435,103.83925
543.59436,104.15113
543.65437,104.46527
543.71437,104.77545
543.77438,105.08605
543.83438,105.39766
543.89439,105.70944
543.95440,106.02406
544.01440,106.33714
544.07441,106.64632
544.13441,106.95730
544.19442,107.26895
544.25443,107.58087
544.31443,107.89244
544.37444,108.20255
544.43444,108.51337
544.49445,108.82306
544.55446,109.13660
544.61446,109.44908
544.67447,109.76312
544.73447,110.07692
544.79448,110.38932
544.85449,110.70176
544.91449,111.01398
544.97450,111.32507
545.03450,111.63665
545.09451,111.95009
545.15452,112.26395
545.21452,112.57680
545.27453,112.88948
545.33453,113.19948
545.39454,113.51034
545.45455,113.82029
545.51455,114.13288
545.57456,114.44444
545.63456,114.75435
545.69457,115.06614
545.75458,115.37458
545.81458,115.68747
545.87459,115.99686
545.93459,116.30679
545.99460,116.61762
546.05461,116.92789
546.11461,117.23899
546.17462,117.54868
546.23462,117.85913
546.29463,118.17062
546.35464,118.47862
546.41464,118.79012
546.47465,119.10052
546.53465,119.40861
546.59466,119.71722
546.65467,120.02805
546.71467,120.33991
546.77468,120.65030
546.83468,120.95910
546.89469,121.27152
546.95470,121.58238
547.01470,121.89341
547.07471,122.20507
547.13471,122.51680
547.19472,122.82787
547.25473,123.13695
547.31473,123.44694
547.37474,123.75754
547.43474,124.06613
547.49475,124.37692
547.55476,124.68605
547.61476,124.99688
547.67477,125.30659
547.73477,125.61431
547.79478,0.26179
547.85479,0.57231
547.91479,0.87933
547.97480,1.18706
548.03480,1.49715
548.09481,1.80642
548.15482,2.11496
548.21482,2.42606
548.27483,2.73543
548.33483,3.04520
548.39484,3.35393
548.45485,3.66369
548.51485,3.97324
548.57486,4.28222
548.63486,4.59124
548.69487,4.90232
548.75488,5.21046
548.81488,5.51663
548.87489,5.82568
548.93489,6.13527
548.99490,6.44289
549.05491,6.75051
549.11491,7.05725
549.17492,7.36657
549.23492,7.67468
549.29493,7.98175
549.35494,8.28931
549.41494,8.59719
549.47495,8.90668
549.53495,9.21452
549.59496,9.52288
549.65497,9.82994
549.71497,10.13985
549.77498,10.44866
549.83498,10.75479
549.89499,11.06198
549.95500,11.36890
550.01500,11.67734
550.07501,11.98450
550.13501,12.29182
550.19502,12.59670
550.25503,12.90254
550.31503,13.21085
550.37504,13.51843
550.43504,13.82663
550.49505,14.13324
550.55506,14.44263
550.61506,14.75033
550.67507,15.05687
550.73507,15.36449
550.79508,15.67127
550.85509,15.97644
550.91509,16.28238
550.97510,16.58789
551.03510,16.89337
551.09511,17.20025
551.15512,17.50499
551.21512,17.81184
551.27513,18.11798
551.33513,18.42528
551.39514,18.73148
551.45515,19.03648
551.51515,19.34169
551.57516,19.64648
551.63516,19.95331
551.69517,20.26028
551.75518,20.56802
551.81518,20.87382
551.87519,21.17935
551.93519,21.48521
551.99520,21.79273
552.05521,22.09841
552.11521,22.40236
552.17522,22.70961
552.23522,23.01607
552.29523,23.32328
552.35524,23.62865
552.41524,23.93409
552.47525,24.24176
552.53525,24.54908
552.59526,24.85537
552.65527,25.16185
552.71527,25.46732
552.77528,25.77341
552.83528,26.07829
552.89529,26.38460
552.95530,26.68923
553.01530,26.99451
553.07531,27.29766
553.13531,27.60367
553.19532,27.90880
553.25533,28.21327
553.31533,28.51822
553.37534,28.82184
553.43534,29.12697
553.49535,29.43011
553.55536,29.73440
553.61536,30.03951
553.67537,30.34489
553.73537,30.64777
553.79538,30.95114
553.85539,31.25580
553.91539,31.56174
553.97540,31.86709
554.03540,32.17218
554.09541,32.47580
554.15542,32.77896
554.21542,33.08341
554.27543,33.38559
554.33543,33.68842
554.39544,33.99217
554.45545,34.29604
554.51545,34.60133
554.57546,34.90345
554.63546,35.20647
554.69547,35.51141
554.75548,35.81423
554.81548,36.11914
554.87549,36.42193
554.93549,36.72604
554.99550,37.02851
555.05551,37.33000
555.11551,37.63536
555.17552,37.93922
555.23552,38.24229
555.29553,38.54592
555.35554,38.85139
555.41554,39.15574
555.47555,39.45923
555.53555,39.76469
555.59556,40.06738
555.65557,40.36801
555.71557,40.66927
555.77558,40.97358
555.83558,41.27687
555.89559,41.58082
555.95560,41.88570
556.01560,42.18882
556.07561,42.49335
556.13561,42.79497
556.19562,43.09660
556.25563,43.39766
556.31563,43.69927
556.37564,44.00156
556.43564,44.30718
556.49565,44.61014
556.55566,44.91334
556.61566,45.21655
556.67567,45.51780
556.73567,45.81993
556.79568,46.12204
556.85569,46.42406
556.91569,46.72509
556.97570,47.02545
557.03570,47.32781
557.09571,47.63108
557.15572,47.93114
557.21572,48.23282
557.27573,48.53532
557.33573,48.83718
557.39574,49.13916
557.45575,49.44007
557.51575,49.74114
557.57576,50.04117
557.63576,50.34552
557.69577,50.64767
557.75578,50.95080
557.81578,51.25442
557.87579,51.55520
557.93579,51.85900
557.99580,52.16136
558.05581,52.46151
558.11581,52.76098
558.17582,53.06146
558.23582,53.36288
558.29583,53.66406
558.35584,53.96318
558.41584,54.26161
558.47585,54.56382
558.53585,54.86509
558.59586,55.16720
558.65587,55.46882
558.71587,55.77152
558.77588,56.07191
558.83588,56.37133
558.89589,56.67308
558.95590,56.97453
559.01590,57.27345
559.07591,57.57400
559.13591,57.87432
559.19592,58.17651
559.25593,58.47947
559.31593,58.77897
559.37594,59.07918
559.43594,59.37900
559.49595,59.68041
559.55596,59.98010
559.61596,60.27875
559.67597,60.58049
559.73597,60.88063
559.79598,61.18286
559.85599,61.48205
559.91599,61.78166
559.97600,62.08189
560.03600,62.38124
560.09601,62.67899
560.15602,62.97975
560.21602,63.28059
560.27603,63.58153
560.33603,63.88017
560.39604,64.18121
560.45605,64.48349
560.51605,64.78566
560.57606,65.08418
560.63606,65.38605
560.69607,65.68480
560.75608,65.98133
560.81608,66.27923
560.87609,66.57784
560.93609,66.87971
560.99610,67.18030
561.05611,67.47930
561.11611,67.78037
561.17612,68.07842
561.23612,68.37657
561.29613,68.67639
561.35614,68.97783
561.41614,69.27678
561.47615,69.57392
561.53615,69.87316
561.59616,70.17155
561.65617,70.47137
561.71617,70.77216
561.77618,71.07244
561.83618,71.37154
561.89619,71.67157
561.95620,71.97021
562.01620,72.27057
562.07621,72.56888
562.13621,72.86653
562.19622,73.16579
562.25623,73.46442
562.31623,73.76317
562.37624,74.06180
562.43624,74.35830
562.49625,74.65609
562.55626,74.95316
562.61626,75.24876
562.67627,75.54784
562.73627,75.84601
562.79628,76.14420
562.85629,76.43978
562.91629,76.73908
562.97630,77.03602
563.03630,77.33316
563.09631,77.62875
563.15632,77.92630
563.21632,78.22217
563.27633,78.52118
563.33633,78.81639
563.39634,79.11551
563.45635,79.41350
563.51635,79.71150
563.57636,80.00813
563.63636,80.30558
563.69637,80.60156
563.75638,80.90028
563.81638,81.19680
563.87639,81.49217
563.93639,81.79048
563.99640,82.08663
564.05641,82.38531
564.11641,82.68108
564.17642,82.97859
564.23642,83.27366
564.29643,83.57123
564.35644,83.86670
564.41644,84.16365
564.47645,84.46273
564.53645,84.76039
564.59646,85.05600
564.65647,85.35333
564.71647,85.64768
564.77648,85.94666
564.83648,86.24111
564.89649,86.53893
564.95650,86.83649
565.01650,87.13307
565.07651,87.42889
565.13651,87.72531
565.19652,88.02223
565.25653,88.31978
565.31653,88.61561
565.37654,88.90942
565.43654,89.20357
565.49655,89.49899
565.55656,89.79450
565.61656,90.09215
565.67657,90.38869
565.73657,90.68486
565.79658,90.98148
565.85659,91.27826
565.91659,91.57485
565.97660,91.86986
566.03660,92.16292
566.09661,92.45820
566.15662,92.75423
566.21662,93.04907
566.27663,93.34487
566.33663,93.64031
566.39664,93.93715
566.45665,94.23417
566.51665,94.52875
566.57666,94.82527
566.63666,95.12108
566.69667,95.41496
566.75668,95.71228
566.81668,96.00659
566.87669,96.30002
566.93669,96.59303
566.99670,96.89005
567.05671,97.18762
567.11671,97.48143
567.17672,97.77585
567.23672,98.07057
567.29673,98.36515
567.35674,98.66156
567.41674,98.95755
567.47675,99.25324
567.53675,99.54970
567.59676,99.84410
567.65677,100.13977
567.71677,100.43497
567.77678,100.72904
567.83678,101.02371
567.89679,101.31834
567.95680,101.61285
568.01680,101.90690
568.07681,102.20179
568.13681,102.49695
568.19682,102.79037
568.25683,103.08445
568.31683,103.37823
568.37684,103.67269
568.43684,103.96709
568.49685,104.26051
568.55686,104.55255
568.61686,104.84566
568.67687,105.13647
568.73687,105.42940
568.79688,105.72114
568.85689,106.01474
568.91689,106.30593
568.97690,106.59745
569.03690,106.89088
569.09691,107.18374
569.15692,107.47685
569.21692,107.77197
569.27693,108.06350
569.33693,108.35742
569.39694,108.65266
569.45695,108.94460
569.51695,109.23837
569.57696,109.53029
569.63696,109.82229
569.69697,110.11697
569.75698,110.40884
569.81698,110.70276
569.87699,110.99449
569.93699,111.28711
569.99700,111.57958
570.05701,111.87332
570.11701,112.16600
570.17702,112.46022
570.23702,112.75215
570.29703,113.04633
570.35704,113.33677
570.41704,113.62874
570.47705,113.92060
570.53705,114.21229
570.59706,114.50464
570.65707,114.79727
570.71707,115.09064
570.77708,115.38314
570.83708,115.67706
570.89709,115.96847
570.95710,116.26172
571.01710,116.55275
571.07711,116.84263
571.13711,117.13314
571.19712,117.42540
571.25713,117.71568
571.31713,118.00724
571.37714,118.29938
571.43714,118.59187
571.49715,118.88169
571.55716,119.17382
571.61716,119.46333
571.67717,119.75470
571.73717,120.04683
571.79718,120.33721
571.85719,120.62798
571.91719,120.91948
571.97720,121.21047
572.03720,121.50127
572.09721,121.79144
572.15722,122.08241
572.21722,122.37238
572.27723,122.66420
572.33723,122.95269
572.39724,123.24396
572.45725,123.53448
572.51725,123.82478
572.57726,124.11393
572.63726,124.40379
572.69727,124.69495
572.75728,124.98586
572.81728,125.27720
572.87729,125.56707
572.93729,0.19374
572.99730,0.48354
573.05731,0.77483
573.11731,1.06403
573.17732,1.35610
573.23732,1.64530
573.29733,1.93384
573.35734,2.22611
573.41734,2.51758
573.47735,2.80753
573.53735,3.09956
573.59736,3.38945
573.65737,3.67760
573.71737,3.96725
573.77738,4.25552
573.83738,4.54565
573.89739,4.83491
573.95740,5.12485
574.01740,5.41517
574.07741,5.70427
574.13741,5.99357
574.19742,6.28142
574.25743,6.57040
574.31743,6.86122
574.37744,7.14912
574.43744,7.43795
574.49745,7.72471
574.55746,8.01388
574.61746,8.30363
574.67747,8.59135
574.73747,8.87818
574.79748,9.16840
574.85749,9.45873
574.91749,9.74614
574.97750,10.03469
575.03750,10.32371
575.09751,10.61246
575.15752,10.90242
575.21752,11.18874
575.27753,11.47929
575.33753,11.76692
575.39754,12.05440
575.45755,12.34069
575.51755,12.63028
575.57756,12.91729
575.63756,13.20616
575.69757,13.49515
575.75758,13.78193
575.81758,14.06997
575.87759,14.35885
575.93759,14.64875
575.99760,14.93815
576.05761,15.22495
576.11761,15.51419
576.17762,15.80116
576.23762,16.08652
576.29763,16.37374
576.35764,16.66215
576.41764,16.94876
576.47765,17.23644
576.53765,17.52387
576.59766,17.81125
576.65767,18.09795
576.71767,18.38590
576.77768,18.67206
576.83768,18.95751
576.89769,19.24595
576.95770,19.53120
577.01770,19.81742
577.07771,20.10399
577.13771,20.39136
577.19772,20.68060
577.25773,20.96566
577.31773,21.25315
577.37774,21.54194
577.43774,21.82678
577.49775,22.11463
577.55776,22.40277
577.61776,22.69010
577.67777,22.97614
577.73777,23.26519
577.79778,23.55235
577.85779,23.83904
577.91779,24.12390
577.97780,24.40879
578.03780,24.69370
578.09781,24.98046
578.15782,25.26800
578.21782,25.55571
578.27783,25.84130
578.33783,26.12816
578.39784,26.41531
578.45785,26.70197
578.51785,26.98774
578.57786,27.27279
578.63786,27.55996
578.69787,27.84595
578.75788,28.13346
578.81788,28.41970
578.87789,28.70556
578.93789,28.99066
578.99790,29.27454
579.05791,29.56012
579.11791,29.84626
579.17792,30.13299
579.23792,30.41802
579.29793,30.70360
579.35794,30.98975
579.41794,31.27447
579.47795,31.56014
579.53795,31.84340
579.59796,32.12967
579.65797,32.41602
579.71797,32.70127
579.77798,32.98472
579.83798,33.27217
579.89799,33.55814
579.95800,33.84178
580.01800,34.12680
580.07801,34.41351
580.13801,34.69653
580.19802,34.97897
580.25803,35.26389
580.31803,35.54999
580.37804,35.83436
580.43804,36.12003
580.49805,36.40377
580.55806,36.68628
580.61806,36.97092
580.67807,37.25657
580.73807,37.54167
580.79808,37.82579
580.85809,38.11085
580.91809,38.39415
580.97810,38.67852
581.03810,38.96300
581.09811,39.24747
581.15812,39.53385
581.21812,39.81720
581.27813,40.10180
581.33813,40.38571
581.39814,40.66909
581.45815,40.95252
581.51815,41.23804
581.57816,41.52137
581.63816,41.80489
581.69817,42.08894
581.75818,42.36997
581.81818,42.65405
581.87819,42.93863
581.93819,43.22306
581.99820,43.50604
582.05821,43.78760
582.11821,44.07146
582.17822,44.35402
582.23822,44.63775
582.29823,44.92092
582.35824,45.20250
582.41824,45.48427
582.47825,45.76804
582.53825,46.04950
582.59826,46.33089
582.65827,46.61353
582.71827,46.89456
582.77828,47.17962
582.83828,47.46277
582.89829,47.74619
582.95830,48.02919
583.01830,48.31055
583.07831,48.59214
583.13831,48.87615
583.19832,49.16070
583.25833,49.44260
583.31833,49.72665
583.37834,50.00949
583.43834,50.29258
583.49835,50.57618
583.55836,50.85937
583.61836,51.14197
583.67837,51.42233
583.73837,51.70466
583.79838,51.98813
583.85839,52.27169
583.91839,52.55372
583.97840,52.83681
584.03840,53.11922
584.09841,53.40126
584.15842,53.68186
584.21842,53.96248
584.27843,54.24565
584.33843,54.52567
584.39844,54.80747
584.45845,55.08712
584.51845,55.36923
584.57846,55.65009
584.63846,55.93090
584.69847,56.21273
584.75848,56.49419
584.81848,56.77782
584.87849,57.05913
584.93849,57.34089
584.99850,57.62247
585.05851,57.90284
585.11851,58.18191
585.17852,58.46318
585.23852,58.74380
585.29853,59.02589
585.35854,59.30661
585.41854,59.58711
585.47855,59.86739
585.53855,60.15001
585.59856,60.43131
585.65857,60.71001
585.71857,60.99064
585.77858,61.27217
585.83858,61.55216
585.89859,61.83327
585.95860,62.11476
586.01860,62.39782
586.07861,62.67811
586.13861,62.95912
586.19862,63.23864
586.25863,63.51999
586.31863,63.80005
586.37864,64.08068
586.43864,64.36157
586.49865,64.63901
586.55866,64.92029
586.61866,65.19932
586.67867,65.47891
586.73867,65.75949
586.79868,66.03735
586.85869,66.31706
586.91869,66.59668
586.97870,66.87507
587.03870,67.15502
587.09871,67.43578
587.15872,67.71758
587.21872,67.99553
587.27873,68.27425
587.33873,68.55374
587.39874,68.83301
587.45875,69.11344
587.51875,69.39378
587.57876,69.67283
587.63876,69.95397
587.69877,70.23331
587.75878,70.51435
587.81878,70.79226
587.87879,71.06961
587.93879,71.34931
587.99880,71.63000
588.05881,71.91079
588.11881,72.19018
588.17882,72.46920
588.23882,72.74874
588.29883,73.02695
588.35884,73.30626
588.41884,73.58484
588.47885,73.86407
588.53885,74.14363
588.59886,74.42321
588.65887,74.70045
588.71887,74.97851
588.77888,75.25556
588.83888,75.53535
588.89889,75.81321
588.95890,76.09344
589.01890,76.37295
589.07891,76.65238
589.13891,76.92934
589.19892,77.20855
589.25893,77.48655
589.31893,77.76503
589.37894,78.04496
589.43894,78.32264
589.49895,78.60233
589.55896,78.88075
589.61896,79.15780
589.67897,79.43766
589.73897,79.71512
589.79898,79.99360
589.85899,80.27167
589.91899,80.55135
589.97900,80.83057
590.03900,81.10734
590.09901,81.38529
590.15902,81.66266
590.21902,81.94044
590.27903,82.21727
590.33903,82.49599
590.39904,82.77421
590.45905,83.05349
590.51905,83.33315
590.57906,83.60942
590.63906,83.88751
590.69907,84.16330
590.75908,84.43913
590.81908,84.71766
590.87909,84.99503
590.93909,85.27194
590.99910,85.54861
591.05911,85.82493
591.11911,86.10167
591.17912,86.37888
591.23912,86.65520
591.29913,86.93087
591.35914,87.20759
591.41914,87.48232
591.47915,87.75782
591.53915,88.03335
591.59916,88.30955
591.65917,88.58671
591.71917,88.86317
591.77918,89.13993
591.83918,89.41482
591.89919,89.68933
591.95920,89.96541
592.01920,90.24101
592.07921,90.51926
592.13921,90.79523
592.19922,91.07232
592.25923,91.34738
592.31923,91.62273
592.37924,91.89774
592.43924,92.17266
592.49925,92.44766
592.55926,92.72274
592.61926,92.99774
592.67927,93.27145
592.73927,93.54672
592.79928,93.82245
592.85929,94.09753
592.91929,94.37374
592.97930,94.64867
593.03930,94.92417
593.09931,95.19956
593.15932,95.47339
593.21932,95.74661
593.27933,96.02128
593.33933,96.29887
593.39934,96.57424
593.45935,96.84765
593.51935,97.12321
593.57936,97.39718
593.63936,97.67215
593.69937,97.94681
593.75938,98.22159
